clean_tweet,label,
ሥልሣ ሱማሌ ፖሊስ ጣቢያ ውስጥ ሲያሳርድ በጎ ሰው ብለህ ሸልመኸው ነበር ። ዛሬ ከዛ ምን የከፋ ነገር አርጎ ነው የምትወርፈው ?:),0,
“አንድ ህዝብ ነን ከሚለው ዜና ባለፈ ከኤርትራ ጋር በተደረገው እርቅ ኢትዮጵያ ልታገኝ የሚገባት ነገር ምንድነው?” ጋዜጠኛ ታምራት ነገራ ...“የኢትዮጵያ ጥቅም ቅድሚያ ሊሰጠው ይገባ…,0,
ሰው ባለስልጣን ሲሆን የአክስቱን ልጅ መርዳት ያቆማል ወይም አይችልም ያለው ማነው?ይኼን ለማድረግ እኮ የሚጠይቀው ሰው መሆን ብቻ ነው።ያው የአጎቴ ልጅ ስለሆነ ነው?? ይቅርታ።,0,
Proud to be የዚህ የዋህ ፣አስተዋይ፣ ሀይማኖተኛ ፣ሰው አክባሪ ህዝብ ልጅ,0,
ብልፅግና ፓርቲ aka PP ??????,0,
የሕፃኑ አይጥ እስከ ጊዜ ፍጻሜ ድረስ ትልቅ ይሆናል።  ደደብ ሕፃን የኤሌክትሪክ አይጥ ከአዋቂዎች አይጦች የበለጠ መሆን አለበት።  ሞኝ ሕፃን አይጦች ይሰቃያሉ,0,
ይሄ ነገር እንደሚመጣ ስጠብቅ ነበር። ብልጽግና ህጋዊ መሰረቱ ያሳስበኛል። ደጺ ከለማ ጋር በመሆን አኩራፊዎችን ከየብሄሩ ሰብስበው ዘራፍ ሊሉ እንደሚችሉ እገምታለሁ። ሰላሙን ይስጠን,0,
<<ራእይ ባይኖር ሕዝብ/ሀገር መረን ይሆናል>> (ምሳሌ 29፣18) እንዲል ሕያው መጽሀፍ፣ ህዝብ የሚቀበለው ራእይ ያለው መሪ ሀገር ያድናል! ያለማልም!,0,
ሁሉም ብሔር እና ክልል የእራሱ ዘመን መለወጫ እንዲኖረው ተግቶ የሚሰራ ፖሊሲ ያለው ፓርቲ ምርጫን የማሸነፍ ሰፊ ዕድል አለው።  እንኳን ለ 2020 ሴራ በዓል አደረሰን! :)…,0,
ምግቡን ታክስ እያደረጉ የመመገቢያ ሳሃን ማስጠቢያን ነፃ ማድረግ ምን ይሉታል? ስኳርና ዘይት የቅንጦት ፍጆታ የሚል ሀገር ላይ dishwasher መሰረታዊ እቃ መሆኑ ፖሊሲ አውጪዎቻችን…,0,
ባደረከው ነገር ምክንያት ቤተሰቦችዎ ደም ይፈስሳሉ ፡፡  ለካርማህ ዘላለማዊ ሥቃይ ይሰማቸዋል ፡፡  ያፈሰሱ…,0,
የተከበሩ ጠ/ሚ ዶር አብይ ምን አለበት እንደ ሌሎቹ ብሄሮች ሁሉ ለቅማንትም የማንነት ጥያቄ ቢመልሱ እና ጎንደር እና አካባቢዋ ሰላም ብትሆን,0,
በአውስትራሊያ በተከሰተው እሳት የተጠረጠሩ 24 ሰዎች ላይ ክስ ተመሰረተ፡፡ ኒው ሳውዝ ዌልስ ግዛት የአደጋው ዋነኛ ተጠቂ ስትሆን 24 ሰዎችና ግማሽ ቢሊዮን የሚጠጉ እንስሳት ህይወታቸ…,0,
የፌስቡክ  ጓደኞቼ  ዛሬ  አደል  እንዴ በመወለድ  ተጠምደው  የነበረው?  347ቱ  ?? ባለልደት   ጓደኞቼ  እንኳን  አደረሳቹ   የፈረንጆችን  ዘመን  መለወጫ  ለየት የሚያረገው…,0,
ሂድ እንግዴ!?? ሂሳቡና እምነቱ አልሄዱም በቃ ሰሊዬ :-)  ሃይማኖት ማለት: ሃይመነ ከሚል የግዕዝ ግስ የወጣ ቃል ሲሆን ትርጉሙ: ማመን፣መታመን ፅኑ ተስፋ ማለት ነው…,0,
ደም ደም ተወስል ደምዎ ተገፍል ጥፋተኛ ሆኖ ካልተገደለ እርስዎ አይሞቱም ካላደረጉ ሞትዎን ካላሟሉ እርስዎ ይጠፋሉ ፣ ሁሉም ተስፋዎች ቢኖሩም ለደምዎ ቢያስቸግር የእርስዎ ሆም ወደ ውስ…,0,
ነፋሻማ ቦታ ቁጭ ብለህ ፉት እያልክ እንደምታጣጥመው ማኪያቶ ነው።,0,
ሲሉ ያስረዳሉ። ይህ ሁሉ ሲሆን ግን የከተማ አስተዳደሩ ምክር ቤትም ሆነ የካቢኔ አባላት ባላቸው ስልጣንና ሀላፊነት ሁኔታውን ለማስተካከልና ለመጠየቅ ሲጥሩ ብዙም አይታዩም። ምክትል ከ…,0,
ግሪሊሽ ኳስ አቆመ። የተጋጣሚውን የግራ እግር የጉልበት አቅጣጫ፣ ተጋጣሚው ግራ እግሩን ሲነቅል፣ ኳሱን በውጭ በኩል ኳሱ እንዳይርቅ አድርጎ አመቻቸው። በውስጥ እግሩ ፋር ፖስቱ ላይ…,0,
እንስሳ ብቻ ሳይሆን ሰዉም እንደሚበላው አዉቃለሁ እዚሁ እኛ ሀገር እንኳን ለብዙ ነገር ሱጠቀሙት አይቻለሁ እዛ በነበርኩበት ጊዜ።,0,
በመስጊዶቻችን ላይ ለደረሰው ጥፋት በስሜት ተገፋፍተው አፀፋዊ ምላሽ መስጠት አለብን የሚሉ አንዳንድ የፌስቡክ ፖስቶች እያየሁኝ ነው። ይህ ፍፁም ተቀባይነት የሌለው እና ከሙስሊሙ የማይጠበቅ ሐሳብ ነው።,0,
የመካከለኛዉ ምሥራቅ የሌላ ጦርነት ድግስ,0,
ሌቦ ..የስዩም መስፍንን ልጅ እስኪ እንደለመደው ሊዘርፍ ሲመጣ ቄሮዎች ሊሰቅሉት ነበር ባለፈው የገ/ሚካኤል ልጅም እየተልከሰከሰ ዶላሩን ይዞ ላሽ ማለቱን አድሜ ለአብይ…,0,
በመጅሊስ የተቋቋመው የሞጣ ጉዳት አጣሪ ኮሚቴ በነገው እለት ሪፖርቱን ያቀርባል::,0,
ስለታገቱት ሴቶች ምንም ባላወራችሁበት ሁኔታ ምን አይነት ሞራል ኖሯችሁ ነው ስለሴቶች ብልፅግና እሚወራው,0,
እስልምና ጉዳዮች ጠቅላይ ምክር ቤት የተሰማውን ቅሬታና የሞጣውን ጥቃት ሪፖርት ይፋ አደረገ   (ሙሉ መግለጫውን ምስሉን በመጫን ይመልከቱት),0,
ማለትም በተለይ በአሁኑ ወቀት አለማችንን እየተፈታተነው ካለው የሰው ሠራሽ እና የተፈጥሮ አደጋዎች በሚከሰት የከባቢ አየር መዛባት ለተለያዩ አደጋዎች እየተጋለጠች እና…,0,
ይህ ለኢዜማ የሴቶች ድጋፍ የትዊተር ገፅ ኢዜማን በሚደግፉ እና አባል በሆኑ እንስቶች የኢዜማን እንቅስቃሴ ለማስተዋውቅ የተከፈት ነው፡፡ ይሄንን ፔጅ ፎሎ በማድረግ የኢዜማን የየእለት…,0,
Thanks for the info Selam!  ምናለ ግን ባትጠራሩ ኧረ ተፋቱኝ በጌታ አንዱ አርእስት አንስቶ የምታወሩበት አጋጣሚ እየጠበቃችሁ ነበር አ?,0,
«ሞጣ ላይ የተፈጸመውን ምን?» እያሉ በኮሜንት ሲያጨናንቁት አይቼ ሣቅቼ ሞትኩ! ???? እሱ «የመስጊድ ቃጠሎና ዘረፋ» ላለማለት ቃል ያሽሞነሙናል። እነሱ «ምንድነው የተፈጸመው ጥራው እ…,0,
እግዚያብሔር ሰውን ባምሳሉ ፈጠረ። ሰው በመንፈሳዊ ሂወቱ ሲበቃ ካይምሮ በላይ የሆኑ ነገሮችን መስራት ይችላል። ልክ ቅዱሳን አባቶች እንደሚሰወሩት ሁሉ። እና ምን ለማለት ፈልጌ ነው መ…,0,
በጣም ከባድ ህመም ነው ሉላችይ ርገናመ ስንያቢ የእቅድህ አካል ተይዟል ተንናእለ,0,
ዉድ የተዋህዶ ልጆች ለጌታችን ለመዳህኒታችን ለእየሱስ ክርስቶስ  የጥምቀት በዓል እንኳን አደረሳችሁ አደረሰን!!,0,
ሆኘ መናገር የምችለው ጭቆናና መብትን ካንተ ባልተናነሰ ጠንቅቄ እንደምረዳ ነው። አይ ያንተን መጨቆን እኔና ኢብራሂም ካንተ በላይ እናውቃለን የምትለኝ ከሆነ ስቄ ባልፈው ነው የሚሻለኝ።…,0,
ኢራቅ የውጭ ወታደሮች እንዲወጡ ስትወስን፤ አሜሪካ በማእቀብ እያስፈራራች ነው,0,
ጥር 4፣ 2012/ የሀላባ ዞን አስተዳደር በመንግሥት ቃል ተገብቶልኝ የነበረው የሀላባ ዩኒቨርሲቲ ይገንባልኝ ሲል ጥያቄ አቅርቧል,0,
እኔ እንጃ,0,
ጓደኛሽ ስለሆነ? እንጂ ለቅምሻ የለለቀሽለበት ግጥም ብዙም ማራኪ አይደለም የበለጠ እፅፋለሁ ካስተዋወቅሽልኝ,0,
ሳምሪዬ አዎ ለዛ ነው በ 28 የሚሆነው,0,
ለሞት አምላክ አክብሮት ስለሌላችሁ ዲክዎ ይወርዳል። በሌይንዎ ሟች ውስጥ ይቆዩ ወይም በሚያሰቃይ ሞት ይሞቱ ፡፡ ሟችነትን የሚያሸንፉበት ብቸኛው መንገድ ሞት…,0,
ሞኝ. ዘረኝነት ሃጥያት ነው. Theology የተማረ ሰው ይህንን ያውቃል...,0,
የፖርቲዎቻችንን ውሕደት የሚያበሥረው ወሳኝ የፊርማ ሥነ ሥርዓት ዛሬ ተካሄደ:: የውሕደት ጉዞው ሕግና ሥርዓትን ጠብቆ በአስተማማኝ ሁኔታ ይቀጥላል። . . . .…,0,
እኔስ ብትይ ድንብርብር ነው የምለው!  ግን ይሄ ሰምና ወርቅ ነው   እስኪ ሞክሪ,0,
ለሀገሪቱ ኢንጅነሮች መላ ሚዘይድ ኘሮጀክት ነው? ወይስ ምንድን እኛ ኢንጅነሮች ስራ ማግኘት ፈተና እየሆነብን ነው ዶ/ር የስራ መስሪያ የደሞዝ ጣራ እንኳ የለውም…,0,
ቡልቻ  ድመቅሳ  መቸ  ነው  የሚቀበሩት  ብሎ  ወዳጀ ጠየቀኝ  የምታቁ  ንገሩን!,0,
በልሎች አገሮች ሶማሊያ እና ናይጄሪያ ለምሳሌ የምንሰምቸው የወንጀልኞች ቡድኖች አጀማመራቸው እንዲህ ነበር:: መንግስት እኒህን ወንጀለኞች ትልቅ ኢላማው ማድረጉ ተገቢ ነው:: ለሰላም:…,0,
የዲሞክራሲ የ እኩልነትና ሀሳብን ህጋዊ በሆነ መልኩ የመግለፅ መብትን ለመረዳት ሳትሞክር የአዲስ አበባን ጉዳይ ለሁለት አካላት ብቻ ለማደረል የደፈርክ ምን አይነቱ ግብዝ ነህ!!…,0,
እስቲ ይዤ ልግባ ሰፈሬ ካለ አሁን ዘርሽ ጋር አንዱ ሲያወራው እያየሁ ነጥብ ይዤ ነበር…ሃሃሃሃ…አስረገጥሽልኝ…ማይ ማን!!,0,
ኸረ እንደውም በጣም ቀሪ ይበዛብኛል!!!,0,
ሊል ይችላል!! ደግሞም እውነት ነው፡፡ እስላሞች ሲል ግን የኢትዮጲያን ሙስሊሞች አይደለም አረቦቹን እንጂ (በተለይ ሰሜን አፍሪካ) ይህንን ከታሪክ ማረጋገጥ ትችላለህ፡፡,0,
እንኳዕ ናብቲ ክቡር ብሄራዊ ባዓልና ዝኾነ ማዓልቲ ሕዳር ፅዮን ኣብፀሓና ኣብፀሓኩም ንኹልና ህዝበ ግእዝ ወ ትግርኛ።,0,
ቻይና ብቻ ናት በዚህ ምርጫ ጣልቃ የምትገባው::  ለምን?,0,
ሃሃሃ  የምር ግን እውቀት የሚባርቅባቸው ማወቃቸው ለራሳቸው የሚገርማቸው አልገጠሙሽም? :)የሰፈርሽ ልጆች ልታብራራ ነው እንዴ?! ይሉታል:) የውስብስብነት…,0,
በርቱልን የኛ የሁላችን አሳቢዎች ጌታ ያግዛችኋል,0,
Of course you guys _ባሰላ ሳይሆን ባመነ ነው!! እንዲያ ቢሆንማ ድንግል በየትኛው ሳይንሳዊ ሂደት ነው ምትጸንሰው ???… እምነት ማለት አ…,0,
እኔ ምለው ሴቶች ሲያብዱ ግን ለምን ነው ግብር የማይ ከፍሉ,0,
የለም ተውጂ! እኔ የሰማሁት እንዲያውም በቀበሌ:በወረዳ:በዞን ህዝብ ከታች እስተ ላይ ራሱን በራሱ ያስተዳድር  ነው:: አውቆ የተኛ ...የሚለውን ተረት ሰው እ…,0,
ሙስናን በመቀነስ፣ ገልፅነትን አስፍኖ የደንበኞችን እርካታ ይጨምራል ተብሏል፡፡የመረጃና መረብ ደህንነት ኤጀንሲ፣ የገቢዎች፣ የግብርና፣ የንግድ፣ የትራንስፖርት፣ የማዕድንና የኢነርጂ ሚኒስቴር…,0,
በአጭሩ ለምን የቤት እና የዱር እንስሳትን እወዳለሁ ብለሽ አትገላገይም? ????,0,
ፍትሀዊ ጥያቄ መጠየቅ ዘረኛ አያስብልም,0,
‹‹ኢትዮጵያ ከእኛ ጋር ያላትን ግንኙነት ዋጋ የምትሰጠው በጋራ ካለን ፍላጎት በመነጨ ነው›› ያሲን ሐጂ ሞሐሙድ፣ የሶማሌላንድ የውጭ ጉዳይና ዓለም አቀፍ ትብብር ሚኒስትር,0,
አብይ የኛ ነው የሚል የአማራ ብሔርተኛ የለም። ኢሕአዴግ ፈረሰ ተዋኸደ ለአማራ ሕዝብ ምንም ፋይዳ የለውም። ይችን አመት ሠርቶ የሚሞት ድርጅት ነው።,0,
ከወሎ ዩኒቨርስቲ ተማሪ ሞት ጋር በተያያዘ አንድ ተጠርጣሪ በቁጥጥር ስር ውሏል,0,
ሽሮ ከፍርፍር እኩል መጠራቱ ለምን ይሆን ሲል እጠይቃለን,0,
እንዲህ ያለውን ነው መምረጥ ??????,0,
እርግጠኛ ነኝ ሁልሽም የተሠጣ ሽሮ ዘግነሽ እሮጠሻል??,0,
በጣና ሀይቅ ውስጥ የሚገኙ የተለያዩ ገዳማት በጀልባ በታገዙ ሌቦች በተደጋጋሚ እየተዘረፉ ነው! ለሀገር ዘርፈ ብዙ ጥቅም ሊሰጡ የሚችሉ የአባቶች ጥበብን የያዙ መፅሐፍት…,0,
Amara Oromo Tigre በዘር ስትጨቃጨቁ ቻይና ወሮ አዳሜ አፈር በልተሽ ከነ ዘር ማንዘርሽ ድራሽሽ መጥፋቱ ነው! አንድ ነገር ላይ ሙጭ በሉ ለ 50 አመት:: ጭቃ ሁሉ,0,
በጣም ገርሞኝ ነበር፣ እንኳንም አልለጠፍኩት! ለማንኛውም የዛሬው አዲስ ዘመን እትም በስተግራ ያለው ነው።  Elias Meseret አንዳንዴ እንኳን እናግዝህ እንጂ!,0,
አንተም ተቀልብህ እና ተጤናህ እንድትሆን ጌታ ይርዳህ??,0,
ገለልተኝነታቸው በሰራቸው እንጂ ገለልተኛ ነን ሰላሉ ነው እንዴ? የ EBC ጋዜጠኞችም እራሳቸውን ገለልተኛ ነን ብለው ነው የሚያሰቡት። ልክ እሰክንድር ነጋ የሰብአዊ መብት…,0,
ቅቤው ምናባቱ ሆነ ደሞ... አቤት ወያኔ ... ዩዝ & ስሮው ነው,0,
ሰላም ሰይጣን,0,
በትክክል አይቆጥርም ነው ወይሰ በትክክ መብራት የለም ነው?,0,
እጅግ ምታስቀኝ እና ማልወዳት ጥያቄ  ስልቅ ቁጥርሽኝ ምትል ነገር ....,0,
ኢቲቪ ዜና  ሐሙስ ምሽት ታህሳስ 23/2012ዓም (January 2/2019) ቪድዮውን ይመልከቱ::,0,
ይህንንም ፎቶ ጨምሩት,0,
በነገራችን ላይ አላህ ሃገራችንን ብቻ ሳይሆን ዓለማችንንም ሰላም ያድርግልን።  አሜሪካና ኢራን አሁን ላይ የገቡት እሰጣ ገባ ወደ ከፍተኛ ደረጃ እንዳይደርስ ስጋቴ ነው።,0,
ይቅናህ! አማራ ብለህ ብትወጣ ጥሩ ነበር!,0,
የዥብ ችኩል ቀንድ ይነክሳል ይባላል። ቆይ ረጋ ብለን የነፋሱን አቅጣጫ እንመልከት ;  ምንአልባት ነፋሱ ወደ ቶሮናዶ ከተቀየረ ባይሆን መጠለያ እንዳናጣ ።,0,
ሲጀመር በሚልየን ዳላ ያሳደሰውን ቤት ሲለቅ እኮ ነው ??,0,
ዜና ዕረፍት በደቡብ ሬዲዮና ቴሌቪዥን ድርጅት ባለፉት 11 ዓመታት በጋዜጠኝነት ስታገለግል የነበረችው ጋዜጠኛ ትዕግስት ገንታ ባደረባት ህመም በህክምና ስትረዳ ቆይታ ታህሳስ 27 ቀን…,0,
ለሙስሊሞች__ተገቢውን___ክብር ስለመስጠት ለነርሱም ስለማዘንና መራራት ሐዲስ 27 ቁ 235,0,
ትርፍ የወሰደውን እንደሚመልስልን ተስፋ አለኝ ??,0,
አስገራሚው ሰርግ !!! : ስድስት ቻይናውያን ጥንዶች ዛሬ በሀዋሳ ሀይሌ ሪዞርት ተሞሽረዋል።  በኮንስትራክሽን ዘርፍ የሚታወቀው CCCCC የተባለው ድርጅት ባልደረቦች እንደሆነ ተነግሯ…,0,
ለማ እንዴት ነው ስልህ እናንተ እንዴት ናችሁ ያልከው ልጅ ደህና ነህ እንዴት ነህ?,0,
አላለም ኧረ ሺየም የለም እንዴ ጎበዝ,0,
አንዳንድ ነው ወይስ አንድ  ይብራራልን ??,0,
እንደ ኢራን ብሔራዊ TV ከሆነ በሚሳኤሉ አደጋ 80 የአሜሪካ ወታደሮችን አንድጃለሁ ብላለች።,0,
አንተ ቆይ አማራ ነኝ ምትለው፣ ሁለት ቤት ሶስት ቤት ብቻ የዘር ሃረግህን ቆጠረህ ነው ወይስ የሆነኮመዲና ውስጥ genology table አለ እንደ ንጉስ ዘር። እስቲ ሄንን እናውራበት።,0,
የዘመናት ልፋታቸው በአንድ ጀምበር ለወደመባቸው የሞጣ ወንድም እህቶቻችን ጨርቆስ የገበያ ማዕከል 197,0,
ብልፅግና ፓርቲ  ኢትዮጵያን ወደ ብልፅግና የሚያሸጋግር የ10 ዓመት መሪ እቅድ ማዘጋጀቱ ተገልጿል። (ፋብኮ)????,0,
መሀመድ ቢን ዘይድ እ.ኤ.አ. በ 2019 ለሰላም ከፍተኛ አስተዋጽኦ ያበረከቱ ምርጥ የአረብ መሪ ተብለው ተመረጡ፡፡ አክራሪነትን ለመከላከልም ከፍተኛ ሚና ተወጥተዋል ተብሏል፡፡,0,
ጎንደር ዞን ጠገዴ የታገቱት ስድስት ታዳጊዎች ለምን ተገደሉ?,0,
አቶ ለማ መገርሳ : ከዚህ ድርጅት ውጣልን ብለው እስካልወሰኑ ልዩነቴን ይዤ እሟገታለሁ። እኔ ብቻ ስላሆን ቅራኔ ያላቸው፣ የሚከራከሩ ብዙ አሉ። ከሆነልን እናስተካክላለን፤ (((ካልሆ…,0,
የደቡብ አፍሪካ ፕሬዝዳንት ሲሪል ራማፖሳ ክቡር ጠቅላይ ሚኒስትር ዶ/ር ዐቢይ አህመድን ኪምበርሊ ላይ ሲቀበሏቸው።,0,
ነፍጠኝነት ለሀገር ሉዓላዊነት ፣ ለህዝብ ነፃነት የቆመ ኢትዮጵያዊነትን በማያጠነክር ፣ ጎጠኝነትንና ዘረኝነትን በማስውገድ አንድነትን በመ…,0,
የተነቃቃ ኦዚል እና ከአጠገቡ ጥቂት ጥራት ያላቸው ተጫዋቾች . . በቃ አማራ ክልል የገባ ጥይት በለው! ??,0,
እግዚአብሔር እማ ሁልጊዜስ አብሮን አይደል ያለ ?  ችግሩ እኮ እሱ ሲሰራልን እኛ እያፈረስነው አይደል ?,0,
የህዝባዊ ስብሰባ!! የኢትዮጵያ ዜጎች ለማህበራዊ ፍትህ ጥር 3/5/2012 በወቅታዊ ጉዳዮች ዙሪያ የፓርቲዉ ከፍተኛ አመራሮች በተገኙበት ህዝባዊ ውይይት 6ኪሎ በሚገኘዉ ስብሰባ መዕከል…,0,
እንዴ በእርግጠኝነት ልናሳሳነያ ድገንመ ንትበሳሳነያ ንኛእ ውሰ ድንአ በመቃብር ውስጥ ወንድም ልጋልፈስያ ርገነ ኝሳወ ልህያ ቅለጥመለ,0,
የእስልምና እምነት ተከታዮች ለሚፈጸሙባቸው «ተደጋጋሚ የመብት ጥሰቶች የአገሪቱ ሕገ-መንግሥት በሚያዘው መሠረት መንግሥት ጣልቃ በመግባት በአፋጣኝ  መፍትሔ እንዲሰጥ» የኢትዮጵያ እስል…,0,
መንፈሳዊ አባቴ ሊታከሙ ሆስፒታል ሄደው ዶክተሩ በደምዎት ውስጥ ያለው የስኳር መጠን ወርዷል ሲላቸው አባቴ ምን ቢሉ ጥሩ ነው ስንት ኪሎ ብገዛ ይስተካከላል ብለውት እርፍ,0,
የከርስ ፍሬ በሚለው ትርጓሜው እዳሪ፣ዝቃጭ፣ከንቱ ትርፍ፣ቆሻሻ፣አልባሌ ሊሆን ይችላል።,0,
ወደ ትግራይ መግባታቹ ካልቀረ ኣዲግራትም ኣማራ ኣለ።  1 ኮታ ብትይዙለት ጥሩ ነው።,0,
መጀመሪያም የማይጨበጠውን ብሄርህን ነበር እኮ ሊቆጠር የነበረው።,0,
News እሁድ ሀዳር 21 ቀን 2012 ዓ.ም.  የሳምንቱ ዋና ዋና ዜና ትንታኔ,0,
የመጀመሪያውን ለመናገር አውሮፕላኑ ላይ ለመቆየት ይችላል ውቸና ጊላፈስአ ንችቻኖላፕ እኔ ማን ነበርኩ የሚል ማንም አልነበረም ልላችይ ንሆሊ ሚራገስአ ሱእ ትባልናም,0,
በህክምናው ዘርፍ ጠበብቶች የተገኙ በርካታ የቴክኖሎጂ ግኝቶች አሉ፡፡ ከነዚህም መካከል የህክምናውን ዓለም ይበልጥ እንደሚያዘምኑ ተስፋ የተጣለባቸው አበይት የቴክኖሎጂ ግኝቶች በተከታዩ…,0,
ከኢትዮጵያ እስልምና ጉዳዮች ጠቅላይ ምክር ቤት የተሠጠ ጋዜጣዊ መግለጫ,0,
• ሃገራዊ ምርጫው ስለሚካሄድበት ትክክለኛ ቀን • የሃገሪቱ ወቅታዊ የፀጥታ ችግር በምርጫው ላይ ስለሚኖረው ተፅዕኖ • ስለ ምርጫ ቦርድ ወቅታዊ አቋምና ዝግጅት • ስለ ፖለቲካ ፓርቲዎ…,0,
ለሱዋ ደስ ይበልህ ቆንጆ ሞልትዋል ደግሞ ውበት የውስጥ ነው መልክዋን አሳምራ ጭራቅ ልትሆ ትችላለች,0,
የፍሳሽ ድምፅ ተንናእለ ትልቅ ሰው ነዎት ሱነይሳ ምንም,0,
ትዊተር በቃሽ ስላለኝ ነው እንጂ የነጭ ሸሚዝን ነገር ልጨምርበት ነበር መቅዲ። ትንሽ ፈካ ያለ ልብስ ለብሰሽ እንኳን ለመቀመጥ የሚቀፍ ስንት የታክሲ ወንበር ያጋጥምሻል። ይሄኛው ሲጨመርበት እንግዲህ ኢማጅን,0,
ጃል መሮ በወለጋ ጫካ ውስጥ ሽርሽር ላይ ነው እንዳትለኝ ደብል ስታንዳርድ ይሉሀል ይሄ ነው።,0,
እንዴ ይህ ቅጠል ደግሞ ጫት ይመስላል ??,0,
መዝሙር 30 (Psalms) 3፤ አቤቱ፥ ነፍሴን ከሲኦል አወጣሃት፥ ወደ ጕድጓድም እንዳልወርድ አዳንኸኝ።,0,
እውነት በእናትነት ፈተና ላይ የወደቅንበት ወቅት ነው ለልጆቼ በጣም ፈራሁ የልጆቹን ቤተስቦች ሳስብ ውይይይ  ማንም ይሁኑ ማን  እግዚአብሔር እባክህ ልቦናቸው…,0,
በዚህ አያያዙ አማንይኹን ረዳ የቀጣዩ የአዲስ አበባ ከተማ ከንቲባ መሆኑ አይቀሬ ነው !!,0,
OMN ግን ከመንገድ ላይ ነው እንደ ተጋባዥ እንግዳ ለቃለ ምልልስ ይዘው የሚገቡት?,0,
እኔ ጓደኛዬ ነበር ሱነይሳ ምንም አዪ ዪአ,0,
ምን አውቃለሁ!?,0,
አበባ ላይ ህግ ለማስከበር መንግሥት አቅም አይደለም ያነሰው፤ መረጃ አይደለም ያጣው:: አ.አ ላይ ህግ ለማስከበር መንግሥት ፍላጎት ነው የሌለው:: ለማረጋገጥ ካሻህ አራት ሆነህ ኮከብ የሌ…,0,
ያንን መስቀለኛ ጥያቄ መለስክ ወይስ እንደኛው አይተህ እንዳላየህ ላሽ አልከው,0,
ምን ብዬ ልንገራችሁ? እንዴት ብዬስ ልግለፅላችሁ? የወለደች ድንግል እመለከታለሁ የተወለደ ሕፃንም አያለሁ፡ እንዴት እንደ ተፀነሰ [እንደተወለደም] ግን አላውቅም......    ¶ ቅ…,0,
የመላእክት ፊት አጋንንታዊ እውነታዎች አሏቸው ፡፡ ነጩ የተወሰነ ድብቅ ጥቁር አለው። ጥሩ ሁል ጊዜ ክፉን ይፈልጋል ፡፡ ብርሃን በጨለማ ምክንያት ነው።,0,
እኔ ሰደቃ ስትይ የሆነ እርድ ነገር ነው እየታየኝ ያለው ??,0,
2/ስለችግሩ ለማወቅ የፈለገ ከአዲስ አበባ በስተደቡብ የሚገኘውን አባ ሳሙኤለ ግድብ ያቆረውን የተበከለ ውሃ በማየት የጠ/ሚንስትራችንን ትልቅ…,0,
ዋናው ነገር መስታወት ቤት የሚኖሩ ጎረቤት ላይ ድንጋይ እይወርውሩ ማለት ነው:: ለሁሉም እማራ ባለመልካም ባሕርይ ሕዝብ ነውና እግዚእብሔር ይጠቀዋል,0,
በጋዜጠኛ እስክንድር ነጋ የሚመራው የአዲስ አበባ ባለ አደራ ምክር ቤት (ባልደራስ) ራሱን ወደ ፖለቲካ ፓርቲ ለመቀየር አልሞ ስብሰባ ማድረግ ቢያቅድም፡ ስብሰባው በመንግስት ፀጥታ…,0,
ኧረ ግለጥ...የኔ ቆንጆ አታቀርቅሪ ቀን ያልፋል ብሎ የአለማየሁ ሂርጶን ዘፈነብኝ ብላ ኮረንቲ ስትጨብጥ አላየሃትም እንዴ?!,0,
ሌኦች ምራፎች የሚያወሩት ስለ ጋላ ገናናነት መውደም እኒአ የቴውድሮስ ሁለተኛው መነሳት ነው። የትውልድ ጥናቶች ጎንደር እና በተለያዩ አውራጃዎች የነበርውን ውስብስብ ሁኔታ ያብራሩ ነበር።,0,
የመጠያ አጠቃላይ የመጀመሪያ ደረጃ ትምህርት ቤት ከ80ሺህ ብር በላይ ገቢ አሰባሰበ፡፡ በምስራቅ ጎጃም ዞን በእናርጅ እናውጋ ወረዳ የመጠያ አጠቃላይ የመጀመሪያ ደረጃ ት/ቤት 48ኛውን…,0,
ይሄ ማን ነው እስኪባል ስለምጨፍር ይታወቅብኛል,0,
ማርያም ለመሄድ ዝግጅት አመት አመት ያድርሰን አሜን,0,
ዛሬ ታህሳስ 25 ነው!   ባለፈው ወር እንዳረግነው ወር በገባ በ25 ሶሻል ሚድያ ላይ የተለያዩ መልእክቶችን እናስተላልፋለን።   ለዛሬ ይህንን መልእክት ሁላችንም ሼር በማድረግ ወይም…,0,
ሃሃሃሃ...እሺ አይተናል።ማናት ግን የጋሽ ይመር ልጅ በናትሽ?!,0,
ስድብ የተሸነፈ ሰው ምልክት ነው,0,
????❤??  የቤተ አምሐራ /ወሎ/ ንጉስ <ንጉስ ሚካኤል አሊ> የአደዋው ጀግና፣ አይበገሬው አማራ ተንታ ከተማ ላይ ዋጋ ሲከፍልበት መኖረው ባንዲራው የደመቀ ሐውልቱ እነሆ!!!,0,
For no reason ልመና ስለምትወድ ነው እንጂ እኮ እሺ ብዬህ ነበር,0,
ምክትል ከንቲባው በከተማይቱ ተቀባይነትና ይሁንታ ለማግኘት ባላቸው ጉጉት የተሻለና ፈጣን ውጤት ለማምጣት ያደረጉት እንደሆነ ግምታቸውን የሚናገሩ የአስተዳደሩ ሰራተኞች አሉ። ሌሎች ግን…,0,
ማሚ እንዳለችሽ ይደርሳል ዋናው ማመንሽ ነው,0,
